,Date,Team,Elo
19160,2018-03-28,MEM,1313.5952303941963
19193,2018-03-30,MEM,1329.2529738902165
19227,2018-04-01,MEM,1327.2662470658215
19261,2018-04-04,MEM,1325.446436713594
19290,2018-04-06,MEM,1322.5870940110492
19312,2018-04-08,MEM,1310.8410719683181
19331,2018-04-09,MEM,1322.6736130564207
19361,2018-04-11,MEM,1319.7018124254291
19379,2018-10-17,MEM,1317.6556704287461
19404,2018-10-19,MEM,1315.6896448160592
19453,2018-10-22,MEM,1324.6241245814836
19483,2018-10-24,MEM,1342.8956458222547
19514,2018-10-27,MEM,1336.9509834655523
19558,2018-10-30,MEM,1342.7568221063598
19597,2018-11-02,MEM,1353.8692011418425
19625,2018-11-04,MEM,1371.891631066887
19645,2018-11-05,MEM,1361.7247369226293
19664,2018-11-07,MEM,1360.2183680695841
19702,2018-11-10,MEM,1374.7071795492918
19732,2018-11-12,MEM,1387.7023531393472
19757,2018-11-14,MEM,1381.1118685543017
19782,2018-11-16,MEM,1398.1692478763937
19809,2018-11-18,MEM,1406.611291220292
19826,2018-11-19,MEM,1422.2035359856272
19861,2018-11-21,MEM,1428.6095390662276
19869,2018-11-23,MEM,1444.0940666492986
19912,2018-11-25,MEM,1439.992599842498
19936,2018-11-27,MEM,1424.9023768904362
19973,2018-11-30,MEM,1419.0637321599204
20005,2018-12-02,MEM,1430.9270248835592
20042,2018-12-05,MEM,1427.1425980022973
20069,2018-12-07,MEM,1439.376030699301
20088,2018-12-08,MEM,1454.484314070878
20115,2018-12-10,MEM,1443.2700815496396
20136,2018-12-12,MEM,1439.7974721909845
20164,2018-12-14,MEM,1450.642774564867
20176,2018-12-15,MEM,1438.2899281582638
20211,2018-12-17,MEM,1430.918441265955
20241,2018-12-19,MEM,1428.1632173966452
20263,2018-12-21,MEM,1424.387785558325
20299,2018-12-23,MEM,1418.3747577825914
20320,2018-12-26,MEM,1433.4539830331917
20362,2018-12-29,MEM,1440.3629074546502
20387,2018-12-31,MEM,1431.5522859510768
20416,2019-01-02,MEM,1428.9493063442158
20434,2019-01-04,MEM,1417.3055458520373
20457,2019-01-05,MEM,1404.9383837341763
20483,2019-01-07,MEM,1401.559248518379
20512,2019-01-09,MEM,1396.6638457693964
20551,2019-01-12,MEM,1409.4128747718053
20579,2019-01-14,MEM,1404.657285548586
20604,2019-01-16,MEM,1402.1991460355375
20625,2019-01-18,MEM,1395.598659195371
20649,2019-01-19,MEM,1392.3521507841344
20672,2019-01-21,MEM,1390.320719841778
20726,2019-01-25,MEM,1380.6945171495695
20736,2019-01-26,MEM,1370.3642200250833
20766,2019-01-28,MEM,1384.6655584163288
20789,2019-01-30,MEM,1378.527871214574
20841,2019-02-03,MEM,1374.227914167055
20864,2019-02-05,MEM,1383.920538562714
20893,2019-02-07,MEM,1394.3531160063023
20922,2019-02-09,MEM,1391.5142685733447
20956,2019-02-12,MEM,1401.4897352731305
20975,2019-02-13,MEM,1393.5812683886172
21012,2019-02-22,MEM,1383.5634538522295
21023,2019-02-23,MEM,1374.3991100581616
21058,2019-02-25,MEM,1366.3467413980704
21080,2019-02-27,MEM,1376.4462927225175
21123,2019-03-02,MEM,1362.4653170576687
21147,2019-03-03,MEM,1376.828319622603
21166,2019-03-05,MEM,1373.8767853585307
21202,2019-03-08,MEM,1387.8868285419576
21230,2019-03-10,MEM,1401.4545142375719
21269,2019-03-13,MEM,1410.465233308949
21307,2019-03-16,MEM,1402.4515518923508
21370,2019-03-20,MEM,1397.0449553784122
21389,2019-03-22,MEM,1411.5007100486416
21408,2019-03-23,MEM,1405.7355961243436
21432,2019-03-25,MEM,1394.7549750466694
21458,2019-03-27,MEM,1406.8389482492516
21509,2019-03-30,MEM,1400.8489884584021
21521,2019-03-31,MEM,1410.4975460766145
21565,2019-04-03,MEM,1407.0360049746164
21587,2019-04-05,MEM,1404.4313039745352
21610,2019-04-07,MEM,1416.8001144472116
21629,2019-04-09,MEM,1402.9546881302697
21652,2019-04-10,MEM,1398.2643175105302
8,2010-01-02,MIA,1500
38,2010-01-04,MIA,1487.1987000039423
68,2010-01-06,MIA,1494.3974000078847
97,2010-01-08,MIA,1481.9390219288596
123,2010-01-10,MIA,1495.3866253539402
143,2010-01-11,MIA,1488.698586714842
175,2010-01-13,MIA,1481.8625544542067
197,2010-01-15,MIA,1494.9369903278011
213,2010-01-16,MIA,1507.7339100465708
246,2010-01-19,MIA,1500.326856420125
251,2010-01-20,MIA,1508.0036767536726
283,2010-01-22,MIA,1502.0039960397385
308,2010-01-23,MIA,1514.0921219455784
328,2010-01-25,MIA,1519.200087015096
355,2010-01-27,MIA,1507.2614614506588
383,2010-01-29,MIA,1500.5280944991455
403,2010-01-30,MIA,1512.0541492893308
428,2010-02-01,MIA,1504.6954032580195
461,2010-02-03,MIA,1492.1267638891732
473,2010-02-04,MIA,1484.9042286649376
499,2010-02-06,MIA,1480.202308081142
530,2010-02-09,MIA,1473.9682653799575
545,2010-02-10,MIA,1481.0937228858809
569,2010-02-16,MIA,1495.3387951606871
595,2010-02-17,MIA,1508.222285553373
619,2010-02-19,MIA,1517.4526519023664
639,2010-02-20,MIA,1530.3244316174075
674,2010-02-23,MIA,1522.7560388227807
736,2010-02-27,MIA,1507.5395567430328
759,2010-02-28,MIA,1496.0275423596197
780,2010-03-02,MIA,1490.1495777465582
810,2010-03-04,MIA,1495.385494798288
836,2010-03-06,MIA,1505.4235652402867
873,2010-03-09,MIA,1513.9650322396976
894,2010-03-10,MIA,1507.3087475375246
916,2010-03-12,MIA,1512.657580475681
950,2010-03-14,MIA,1519.332253884208
974,2010-03-16,MIA,1524.7321384399875
1006,2010-03-18,MIA,1512.234606318336
1032,2010-03-20,MIA,1501.6417997867325
1059,2010-03-22,MIA,1510.4431070506275
1103,2010-03-25,MIA,1517.8967340807549
1125,2010-03-26,MIA,1529.8103446808936
1146,2010-03-28,MIA,1544.237702841336
1187,2010-03-31,MIA,1549.5725821846468
1207,2010-04-02,MIA,1557.2609961562805
1229,2010-04-03,MIA,1568.3812461024136
1280,2010-04-07,MIA,1575.0454760987654
1312,2010-04-09,MIA,1578.375338941888
1347,2010-04-11,MIA,1561.3824833521016
1357,2010-04-12,MIA,1570.252214531185
1392,2010-04-14,MIA,1578.2599798712454
1411,2010-10-26,MIA,1580.6047026408671
1421,2010-10-27,MIA,1571.3912141280175
1456,2010-10-29,MIA,1579.0841593660132
1483,2010-10-31,MIA,1588.2244268260663
1502,2010-11-02,MIA,1594.2452523008403
1560,2010-11-06,MIA,1596.2003646923688
1600,2010-11-09,MIA,1598.3291269340525
1630,2010-11-11,MIA,1585.025809173849
1658,2010-11-13,MIA,1571.2752084385654
1704,2010-11-17,MIA,1575.3369659823115
1736,2010-11-19,MIA,1583.6322502711066
1755,2010-11-20,MIA,1589.0285910917605
1774,2010-11-22,MIA,1577.5502962199641
1807,2010-11-24,MIA,1562.448624970643
1830,2010-11-26,MIA,1557.2211032380135
1855,2010-11-27,MIA,1560.2737881346197
1874,2010-11-29,MIA,1555.0769108101047
1902,2010-12-01,MIA,1558.3271149686002
1917,2010-12-02,MIA,1561.7634491359229
1944,2010-12-04,MIA,1573.7307739031105
1979,2010-12-06,MIA,1581.0145380247436
2013,2010-12-08,MIA,1592.665720503603
2043,2010-12-10,MIA,1606.4524134642188
2059,2010-12-11,MIA,1613.7562222809402
2100,2010-12-15,MIA,1618.2533531682293
2121,2010-12-17,MIA,1621.9789665480685
2141,2010-12-18,MIA,1630.8900469403993
2170,2010-12-20,MIA,1635.7899129247096
2213,2010-12-23,MIA,1623.9531320298008
2219,2010-12-25,MIA,1635.154406841021
2258,2010-12-28,MIA,1647.2775737468571
2281,2010-12-29,MIA,1650.9497080719136
2310,2011-01-01,MIA,1660.0220556754098
2337,2011-01-03,MIA,1662.6339596485814
2346,2011-01-04,MIA,1669.4790201222752
2399,2011-01-07,MIA,1673.8142822287964
2429,2011-01-09,MIA,1682.755728447211
2471,2011-01-12,MIA,1692.843806252743
2477,2011-01-13,MIA,1677.2564165150538
2505,2011-01-15,MIA,1666.6689956128196
2542,2011-01-18,MIA,1657.0442315146454
2602,2011-01-22,MIA,1642.8635365671946
2667,2011-01-27,MIA,1645.1009841871783
2682,2011-01-28,MIA,1633.1959624751455
2711,2011-01-30,MIA,1635.8463247561726
2726,2011-01-31,MIA,1647.8936876197813
2763,2011-02-03,MIA,1649.6118369253
2769,2011-02-04,MIA,1661.7797398424782
2808,2011-02-06,MIA,1670.0761285006142
2836,2011-02-08,MIA,1672.376518104361
2879,2011-02-11,MIA,1675.3129910044677
2901,2011-02-13,MIA,1681.0215565715491
2929,2011-02-15,MIA,1672.0450363401367
2941,2011-02-16,MIA,1679.663757984089
2970,2011-02-22,MIA,1683.640719713477
3005,2011-02-24,MIA,1684.8272532134679
3018,2011-02-25,MIA,1675.5208843399846
3056,2011-02-27,MIA,1676.9935986605412
3102,2011-03-03,MIA,1659.959617749076
3123,2011-03-04,MIA,1646.3982331667771
3138,2011-03-06,MIA,1640.929630401704
3174,2011-03-08,MIA,1627.9999215834523
3198,2011-03-10,MIA,1613.7231442264035
3222,2011-03-12,MIA,1621.9817693061796
3256,2011-03-14,MIA,1628.0196953441591
3280,2011-03-16,MIA,1637.7004879321003
3307,2011-03-18,MIA,1624.3533300536196
3326,2011-03-19,MIA,1635.0728377408716
3381,2011-03-23,MIA,1641.0647907256093
3406,2011-03-25,MIA,1646.8335678152084
3440,2011-03-27,MIA,1651.361006789834
3463,2011-03-29,MIA,1656.2462231470226
3481,2011-03-30,MIA,1639.9958115229783
3511,2011-04-01,MIA,1643.9771547777484
3541,2011-04-03,MIA,1647.226070770776
3588,2011-04-06,MIA,1651.7270069433205
3616,2011-04-08,MIA,1634.6430522828787
3638,2011-04-10,MIA,1637.8225399738503
3653,2011-04-11,MIA,1643.9212342098892
3695,2011-04-13,MIA,1653.1000034403007
3709,2011-12-25,MIA,1656.9738317804356
3740,2011-12-27,MIA,1669.6821603554833
3751,2011-12-28,MIA,1674.4871528986653
3789,2011-12-30,MIA,1681.1576280755564
3814,2012-01-01,MIA,1683.493834128691
3834,2012-01-02,MIA,1685.9223028879483
3866,2012-01-04,MIA,1669.2298836290881
3881,2012-01-05,MIA,1672.4409703719284
3917,2012-01-07,MIA,1680.8951872497325
3969,2012-01-10,MIA,1684.1981532225016
3991,2012-01-11,MIA,1670.0113251384769
4019,2012-01-13,MIA,1657.3366683549705
4072,2012-01-17,MIA,1649.0823122653462
4102,2012-01-19,MIA,1656.169282695416
4132,2012-01-21,MIA,1662.9205000883271
4150,2012-01-22,MIA,1666.9396883809923
4178,2012-01-24,MIA,1649.7910872680764
4191,2012-01-25,MIA,1651.7027310855394
4224,2012-01-27,MIA,1656.573346766192
4248,2012-01-29,MIA,1659.403552893078
4303,2012-02-01,MIA,1668.115809495328
4325,2012-02-03,MIA,1655.88813211174
4368,2012-02-05,MIA,1665.2698114558812
4392,2012-02-07,MIA,1666.7164646342037
4403,2012-02-08,MIA,1668.6059915638352
4437,2012-02-10,MIA,1659.580609007323
4473,2012-02-12,MIA,1663.006280167979
4483,2012-02-13,MIA,1672.5001706053083
4489,2012-02-14,MIA,1679.864481600034
4541,2012-02-17,MIA,1688.5911252179797
4566,2012-02-19,MIA,1693.163489274847
4606,2012-02-21,MIA,1698.5131535027085
4636,2012-02-23,MIA,1700.0600173072248
4689,2012-03-01,MIA,1702.929013905855
4705,2012-03-02,MIA,1710.9147543412714
4725,2012-03-04,MIA,1696.6640817184673
4762,2012-03-06,MIA,1687.4563480482514
4774,2012-03-07,MIA,1688.8360615757279
4816,2012-03-10,MIA,1692.8478031043148
4861,2012-03-13,MIA,1696.2451989284616
4885,2012-03-14,MIA,1687.0099719219581
4905,2012-03-16,MIA,1680.5877476581556
4946,2012-03-18,MIA,1688.6388190210064
4968,2012-03-20,MIA,1694.3001830953735
5019,2012-03-23,MIA,1697.8073914298368
5057,2012-03-25,MIA,1702.2122737944194
5065,2012-03-26,MIA,1694.0696128153518
5112,2012-03-29,MIA,1681.8438029503607
5119,2012-03-30,MIA,1686.785969455941
5157,2012-04-01,MIA,1690.4860589703435
5188,2012-04-03,MIA,1680.0461628025137
5204,2012-04-04,MIA,1683.3516189076333
5230,2012-04-06,MIA,1690.619557198821
5266,2012-04-08,MIA,1674.9598220290204
5296,2012-04-10,MIA,1677.1015862594252
5329,2012-04-12,MIA,1662.1369352835254
5344,2012-04-13,MIA,1655.5915230254368
5373,2012-04-15,MIA,1656.3954857158087
5395,2012-04-16,MIA,1665.9241097165361
5426,2012-04-18,MIA,1670.6298778461926
5448,2012-04-19,MIA,1672.2610027097526
5468,2012-04-21,MIA,1679.7116410193562
5488,2012-04-22,MIA,1660.9246263810726
5511,2012-04-24,MIA,1664.7658661054393
5549,2012-04-26,MIA,1655.5297265659385
5556,2012-10-30,MIA,1640.0056556343295
5591,2012-11-02,MIA,1646.2979090086453
5604,2012-11-03,MIA,1636.6475258879743
5628,2012-11-05,MIA,1642.4541376961802
5675,2012-11-09,MIA,1646.6560871815725
5715,2012-11-11,MIA,1657.0771683704845
5729,2012-11-12,MIA,1649.4124187529287
5763,2012-11-14,MIA,1658.1346263722605
5767,2012-11-15,MIA,1648.8769353681294
5797,2012-11-17,MIA,1660.171232540984
5838,2012-11-21,MIA,1668.6061826520124
5878,2012-11-24,MIA,1671.8032528948047
5936,2012-11-29,MIA,1673.2066656087045
5993,2012-12-04,MIA,1682.2816442813803
6020,2012-12-06,MIA,1665.4385582422794
6076,2012-12-10,MIA,1651.4495427299216
6096,2012-12-12,MIA,1656.908774723506
6142,2012-12-15,MIA,1640.2456831980794
6176,2012-12-18,MIA,1641.6213915442754
6209,2012-12-20,MIA,1644.19697581615
6234,2012-12-22,MIA,1653.413662246736
6258,2012-12-25,MIA,1658.0706850808137
6265,2012-12-26,MIA,1665.7814473130481
6295,2012-12-28,MIA,1668.1436058826969
6321,2012-12-29,MIA,1652.9546000873418
6339,2012-12-31,MIA,1641.0104377848074
6364,2013-01-02,MIA,1649.077005081871
6392,2013-01-04,MIA,1652.7046397252027
6422,2013-01-06,MIA,1639.018886544959
6443,2013-01-08,MIA,1640.1471277634435
6477,2013-01-10,MIA,1630.6051348743053
6513,2013-01-12,MIA,1619.968940368862
6539,2013-01-14,MIA,1626.41507151867
6569,2013-01-16,MIA,1617.0238329569129
6577,2013-01-17,MIA,1626.8929385330837
6644,2013-01-23,MIA,1636.369316211326
6674,2013-01-25,MIA,1638.6369357519943
6707,2013-01-27,MIA,1641.27232582785
6749,2013-01-30,MIA,1630.7217093360587
6765,2013-02-01,MIA,1641.6571154105773
6807,2013-02-03,MIA,1632.2051657852044
6814,2013-02-04,MIA,1638.0523363312232
6848,2013-02-06,MIA,1639.0755435744845
6876,2013-02-08,MIA,1643.9041918407609
6896,2013-02-10,MIA,1650.3606559108675
6926,2013-02-12,MIA,1654.6685133611006
6959,2013-02-14,MIA,1657.9303557762855
6985,2013-02-20,MIA,1671.1583226031726
6999,2013-02-21,MIA,1680.2262269225266
7033,2013-02-23,MIA,1690.982951000002
7042,2013-02-24,MIA,1696.7533608414692
7066,2013-02-26,MIA,1698.23344233077
7112,2013-03-01,MIA,1699.9244928958158
7131,2013-03-03,MIA,1705.8287724084241
7153,2013-03-04,MIA,1714.3203818240909
7176,2013-03-06,MIA,1717.7711810044243
7210,2013-03-08,MIA,1718.8388413544926
7236,2013-03-10,MIA,1720.4417174975963
7264,2013-03-12,MIA,1724.5538493432746
7275,2013-03-13,MIA,1727.6154180389137
7311,2013-03-15,MIA,1731.78240271265
7331,2013-03-17,MIA,1737.718531130898
7353,2013-03-18,MIA,1741.875835329718
7373,2013-03-20,MIA,1750.1235231923986
7404,2013-03-22,MIA,1753.3358031936502
7432,2013-03-24,MIA,1754.5169368886618
7449,2013-03-25,MIA,1755.0812391562133
7473,2013-03-27,MIA,1757.3915104254538
7539,2013-03-31,MIA,1744.6843158960016
7560,2013-04-02,MIA,1756.9296265278103
7599,2013-04-05,MIA,1740.4181873571376
7618,2013-04-06,MIA,1742.3612289709083
7648,2013-04-09,MIA,1744.1606693765507
7669,2013-04-10,MIA,1746.0181355355294
7696,2013-04-12,MIA,1750.3396206481805
7718,2013-04-14,MIA,1752.9363864253353
7735,2013-04-15,MIA,1755.7690779733787
7770,2013-04-17,MIA,1758.3860601211518
7788,2013-10-29,MIA,1759.101515896642
7797,2013-10-30,MIA,1761.9488216336817
7831,2013-11-01,MIA,1746.4650492184196
7862,2013-11-03,MIA,1733.9372279487914
7881,2013-11-05,MIA,1735.2983605512534
7914,2013-11-07,MIA,1740.6318448261006
7950,2013-11-09,MIA,1745.0365339879731
7984,2013-11-12,MIA,1727.3603121646036
8026,2013-11-15,MIA,1729.1485786002231
8039,2013-11-16,MIA,1732.5768636243977
8080,2013-11-19,MIA,1735.6316044408586
8093,2013-11-20,MIA,1738.5075003858403
8142,2013-11-23,MIA,1741.0109308638837
8170,2013-11-25,MIA,1741.8531231997417
8195,2013-11-27,MIA,1743.239015609908
8217,2013-11-29,MIA,1745.8475523832535
8256,2013-12-01,MIA,1750.5951939717265
8278,2013-12-03,MIA,1751.586550438149
8305,2013-12-05,MIA,1732.9764489400397
8333,2013-12-07,MIA,1720.1877168220874
8345,2013-12-08,MIA,1725.3321461875348
8367,2013-12-10,MIA,1730.5838830971818
8428,2013-12-14,MIA,1721.1761193664938
8458,2013-12-16,MIA,1722.583420122506
8474,2013-12-18,MIA,1724.5616526237818
8508,2013-12-20,MIA,1729.8044046694108
8554,2013-12-23,MIA,1731.0333886951273
8571,2013-12-25,MIA,1733.8659941277745
8597,2013-12-27,MIA,1741.0396704598716
8619,2013-12-28,MIA,1724.453911589689
8639,2013-12-30,MIA,1733.2531195653958
8672,2014-01-02,MIA,1742.3486711046296
8705,2014-01-04,MIA,1725.6903661846065
8724,2014-01-05,MIA,1728.3511194228902
8746,2014-01-07,MIA,1731.2938203405554
8783,2014-01-09,MIA,1733.874714846918
8793,2014-01-10,MIA,1720.243921087471
8861,2014-01-15,MIA,1706.6725064635896
8891,2014-01-17,MIA,1692.6928482983712
8915,2014-01-18,MIA,1697.5263459397268
8949,2014-01-20,MIA,1701.6232092779467
8958,2014-01-21,MIA,1688.7773093838532
8986,2014-01-23,MIA,1690.7129569354972
9032,2014-01-26,MIA,1693.363297980165
9074,2014-01-29,MIA,1700.4937574619298
9131,2014-02-01,MIA,1688.485158816309
9148,2014-02-03,MIA,1695.9216003831502
9195,2014-02-05,MIA,1697.7930957426202
9233,2014-02-08,MIA,1709.1409921700085
9271,2014-02-11,MIA,1694.6059952293854
9299,2014-02-12,MIA,1702.4541092318364
9319,2014-02-18,MIA,1711.2432340801565
9349,2014-02-20,MIA,1720.1367134762472
9390,2014-02-23,MIA,1733.4374305162657
9452,2014-02-27,MIA,1736.7841096854625
9470,2014-03-01,MIA,1738.643867786542
9508,2014-03-03,MIA,1739.6015979344986
9523,2014-03-04,MIA,1741.5152266223465
9551,2014-03-06,MIA,1731.37958304044
9591,2014-03-09,MIA,1722.957826993258
9612,2014-03-10,MIA,1711.5647451209175
9636,2014-03-12,MIA,1714.6905764975363
9674,2014-03-14,MIA,1698.562310329766
9700,2014-03-16,MIA,1681.257367056381
9729,2014-03-18,MIA,1687.5659101944593
9741,2014-03-19,MIA,1692.8666846867327
9776,2014-03-21,MIA,1677.0430737801385
9795,2014-03-22,MIA,1683.3828258893996
9820,2014-03-24,MIA,1669.4452531568659
9853,2014-03-26,MIA,1673.9902577857322
9881,2014-03-28,MIA,1664.8332229687037
9905,2014-03-29,MIA,1669.591955596456
9932,2014-03-31,MIA,1672.5391041606697
9964,2014-04-02,MIA,1677.012075402575
9992,2014-04-04,MIA,1677.964296266252
10020,2014-04-06,MIA,1661.4142762833615
10040,2014-04-08,MIA,1664.906094796534
10061,2014-04-09,MIA,1650.330811405287
10086,2014-04-11,MIA,1642.6411977677267
10111,2014-04-12,MIA,1647.924951915648
10139,2014-04-14,MIA,1635.286801754468
10168,2014-04-16,MIA,1624.3825076663484
10198,2014-10-29,MIA,1605.6129755494471
10243,2014-11-01,MIA,1610.783156008611
10262,2014-11-02,MIA,1614.6073803574009
10280,2014-11-04,MIA,1620.7005542552326
10344,2014-11-08,MIA,1608.5458905061632
10363,2014-11-09,MIA,1612.8220647527717
10394,2014-11-12,MIA,1625.3915139714254
10419,2014-11-14,MIA,1609.9026049168592
10452,2014-11-16,MIA,1599.3695156047693
10463,2014-11-17,MIA,1581.0833786587943
10502,2014-11-20,MIA,1592.5697453069604
10531,2014-11-22,MIA,1581.3719544910887
10568,2014-11-25,MIA,1587.3613919015186
10641,2014-11-30,MIA,1576.2766195203556
10651,2014-12-01,MIA,1584.9690005194227
10682,2014-12-03,MIA,1576.481587256925
10717,2014-12-05,MIA,1561.7226299108381
10741,2014-12-07,MIA,1548.4904940637298
10773,2014-12-09,MIA,1544.560535472586
10793,2014-12-10,MIA,1558.011369043974
10819,2014-12-12,MIA,1548.9596325761374
10836,2014-12-14,MIA,1556.1843506509774
10867,2014-12-16,MIA,1544.395455806268
10882,2014-12-17,MIA,1556.0615282703131
10910,2014-12-19,MIA,1538.795215494638
10938,2014-12-21,MIA,1526.8761842768097
10974,2014-12-23,MIA,1530.5659270826413
10986,2014-12-25,MIA,1512.4012515412767
